Type,Id,Token
morpheme,11#20:20#0,なんか覚えろって言われたから覚えました
morpheme,11#20:22#0,あれね5分形に分類することで
morpheme,11#20:24#0,その動詞が持つ意味が
morpheme,11#20:26#0,ある程度推測できるんですよ
morpheme,11#20:28#0,へー
morpheme,11#20:30#0,例えばなんですけど第4分形
morpheme,11#20:32#0,SVOO
morpheme,11#20:34#0,SVO1O2これはちょっと正確ではないんですけど
morpheme,11#20:36#0,ほとんどの動詞が
morpheme,11#20:38#0,あげるとかもらうとか
morpheme,11#20:40#0,O1がO2に移動する
morpheme,11#20:42#0,ようなイメージ
morpheme,11#20:44#0,テイクとかですね
morpheme,11#20:46#0,テイクむずいの言いましたね
morpheme,11#20:48#0,It takes 5 minutes
morpheme,11#20:50#0,えーとなんだろう
morpheme,11#20:52#0,to take
morpheme,11#20:54#0,to go 何何何
morpheme,11#20:56#0,何分かかる表現
morpheme,11#20:58#0,みたいなやつですね
morpheme,11#21:00#0,もっと分かりすぎるのはGiveとかね
morpheme,11#21:02#0,Giveとか
morpheme,11#21:04#0,パッと浮かばないな
morpheme,11#21:06#0,何があったっけ
morpheme,11#21:08#0,Bringって取れるっけ
morpheme,11#21:10#0,怪しくなってきた
morpheme,11#21:12#0,出任せで言うと急にちょっと
morpheme,11#21:14#0,侵略してきたんですけど
morpheme,11#21:16#0,Makeとかか作ってあげるとかね
morpheme,11#21:18#0,Taroにケーキを作ってあげたのね
morpheme,11#21:20#0,Makeとかね
morpheme,11#21:22#0,O1O2という形を取るときは需要だと
morpheme,11#21:24#0,みたいな動詞の意味がね
morpheme,11#21:26#0,分類できるんですよ
morpheme,11#21:28#0,第1分形はこういう意味
morpheme,11#21:30#0,第2分形はこういう意味
morpheme,11#21:32#0,第3分形はこういう意味
morpheme,11#21:34#0,そのために5分形を
morpheme,11#21:36#0,取れるんですよ
morpheme,11#21:38#0,まあちょっとこの話も
morpheme,11#21:40#0,今度ねお用意しましょう
morpheme,11#21:42#0,英文法シリーズもやってますんで
morpheme,11#21:46#0,ちょっと余談でさっきの話していいですか
morpheme,11#21:48#0,僕ちょっと思いついた
morpheme,11#21:50#0,喋りたいことで
morpheme,11#21:52#0,主題を提示するは
morpheme,11#21:54#0,副助手でしたっけ
morpheme,11#21:56#0,主題を提示するは
morpheme,11#21:58#0,ずっと続くと
morpheme,11#22:00#0,特別なポジション主題に上がってから
morpheme,11#22:02#0,ずっと続くという話を聞いて
morpheme,11#22:04#0,思ったのが
morpheme,11#22:06#0,グローバル変数なんですよね
morpheme,11#22:08#0,グローバル変数
morpheme,11#22:10#0,プログラミングにおいて変数というものが
morpheme,11#22:12#0,出てくるんですよ
morpheme,11#22:14#0,Xイコール2みたいな感じで
morpheme,11#22:16#0,いろんな数字が入る箱
morpheme,11#22:18#0,が出てくるんですけど
morpheme,11#22:20#0,ローカル変数とグローバル変数に
morpheme,11#22:22#0,対別できまして
morpheme,11#22:24#0,要するに1個の関数の中でしか
morpheme,11#22:26#0,使えない変数
morpheme,11#22:28#0,12行目から30行目まで
morpheme,11#22:30#0,を使ったら
morpheme,11#22:32#0,この変数は使えなくなりますよ
morpheme,11#22:34#0,というのが普通の変数
morpheme,11#22:36#0,何の行ですか
morpheme,11#22:38#0,ソースコードです
morpheme,11#22:40#0,ここはこの処理をするとこです
morpheme,11#22:42#0,みたいな最初に言うわけですよ
morpheme,11#22:44#0,プログラミングコードの中に書くわけですよ
morpheme,11#22:46#0,ここはこの処理するところです
morpheme,11#22:48#0,そこを喋ってその処理の話が終わったら
morpheme,11#22:50#0,もうその変数使えなくなる
morpheme,11#22:52#0,ようずみになるんですね
morpheme,11#22:54#0,同じ名前の変数使うんですけど
morpheme,11#22:56#0,よくあるので言うと
morpheme,11#22:58#0,ネイブとか
morpheme,11#23:00#0,各のおしたい変数
morpheme,11#23:02#0,名前つけて
morpheme,11#23:04#0,ネイムなんてその後の
morpheme,11#23:06#0,何万行あるプログラミングの中で
morpheme,11#23:08#0,死ぬほど使いたいわけです
morpheme,11#23:10#0,同じ名前つけても全然問題ないわけです
morpheme,11#23:12#0,短いからそのネイムが
morpheme,11#23:14#0,生きてる範囲は狭いから
morpheme,11#23:16#0,なんですけどプログラミングしてると
morpheme,11#23:18#0,グローバル変数という
morpheme,11#23:20#0,概念がちょっと欲しくなるときもあって
morpheme,11#23:22#0,ずっと全部の場所で使えるやつ
morpheme,11#23:24#0,一番上で一回定義したら
morpheme,11#23:26#0,ずっと使えるやつというのが
morpheme,11#23:28#0,欲しくなるときがあるんですね
morpheme,11#23:30#0,これは本当に
morpheme,11#23:32#0,やむを得ないときに使うべきものとされていて
morpheme,11#23:34#0,グローバル変数を
morpheme,11#23:36#0,いっぱい使うやつは
morpheme,11#23:38#0,一番ポンコツのプログラマーとされている
morpheme,11#23:40#0,あ、そんなの?
morpheme,11#23:42#0,そうそうそう、だから危ないから
morpheme,11#23:44#0,ずっと同じやつを使うわけだから
morpheme,11#23:46#0,どっか予想外のところで
morpheme,11#23:48#0,予想外の変更されたら困るじゃないですか
morpheme,11#23:50#0,みんなで作ってるプログラマーとかね
morpheme,11#23:52#0,みんなでゲーム作ってて
morpheme,11#23:54#0,みたいな
morpheme,11#23:56#0,俺はインベーダーの
morpheme,11#23:58#0,壁壊れるとこ作るわ
morpheme,11#24:00#0,俺は上の
morpheme,11#24:02#0,高得点の
morpheme,11#24:04#0,ユニフォーみたいなやつ
morpheme,11#24:06#0,走るとこ作るわって言ってるやつが
morpheme,11#24:08#0,二人ともいじれちゃうのがグローバル変数
morpheme,11#24:10#0,正確ではないんですけど
morpheme,11#24:12#0,大体そんなような話で
morpheme,11#24:14#0,なるべくないほうがいいんですよ
morpheme,11#24:16#0,トラブルのためだから
morpheme,11#24:18#0,お前それ俺が今使ってるだろうが!ってなるわけ
morpheme,11#24:20#0,だからそれを避けるために
morpheme,11#24:22#0,ローカル変数というものをなるべく
morpheme,11#24:24#0,使用しなさいというのが
morpheme,11#24:26#0,プログラミングの大原則
morpheme,11#24:28#0,なわけですね
morpheme,11#24:30#0,プログラミング言語というものを設計する人も
morpheme,11#24:32#0,なるべくローカル変数でこたたれるように
morpheme,11#24:34#0,作らないといけないんですけど
morpheme,11#24:36#0,さっきの日本語の話は
morpheme,11#24:38#0,スコープって言うんですよ
morpheme,11#24:40#0,この変数が使える範囲のこと
morpheme,11#24:42#0,スコープを切るっていうんですけど
morpheme,11#24:44#0,スコープをいかに短く切るか
morpheme,11#24:46#0,なるべく短く切るっていうのが大原則
morpheme,11#24:48#0,さっきの日本語の話は
morpheme,11#24:50#0,スコープが広いっていう話なんで
morpheme,11#24:52#0,一回提示したらその後で
morpheme,11#24:54#0,続くってことなんで
morpheme,11#24:56#0,日本語という言語は
morpheme,11#24:58#0,プログラマー的には気に入らない言語だな
morpheme,11#25:00#0,そんな結論?
morpheme,11#25:02#0,っていうことは思ってましたさっき聞きながら
morpheme,11#25:04#0,否定されるの?
morpheme,11#25:06#0,プログラマー的にはスコープ広ーっていう
morpheme,11#25:08#0,ダメだよこの設計思想
morpheme,11#25:10#0,グローバル変数じゃん!って
morpheme,11#25:12#0,意味が曖昧になっちゃうじゃねえか
morpheme,11#25:14#0,短く終わらないとダメなんで
morpheme,11#25:16#0,一つ変数は
morpheme,11#25:18#0,がはね
morpheme,11#25:20#0,先には
morpheme,11#25:22#0,行かないから
morpheme,11#25:24#0,ローカル変数ってことですよね
morpheme,11#25:26#0,プログラマーはそっちの方が好きなんで
morpheme,11#25:28#0,主題を提示するなっていうのを
morpheme,11#25:30#0,各プログラマーは思ってるかもしれないな
morpheme,11#25:32#0,これまたね
morpheme,11#25:34#0,例えばわがね1回出るじゃないですか
morpheme,11#25:36#0,その文章の中にもう1回わが出ることもあるんですよね
morpheme,11#25:38#0,僕は堀本くんとは
morpheme,11#25:40#0,仲良くなれる気がする
morpheme,11#25:42#0,みたいなのがあって
morpheme,11#25:44#0,こうなってくると
morpheme,11#25:46#0,わには主題を
morpheme,11#25:48#0,変えられるようにして
morpheme,11#25:50#0,わって別に3つ入れてたりとかもしちゃって
morpheme,11#25:52#0,難しくなってくる
morpheme,11#25:54#0,だから主題として
morpheme,11#25:56#0,わを1個押し上げるという
morpheme,11#25:58#0,効果があるとは言いましたけど
morpheme,11#26:00#0,ずーっとするかというと
morpheme,11#26:02#0,例えば文章の中にもう1個あるわは
morpheme,11#26:04#0,そんなに主題としての効力を持たなかったりとか
morpheme,11#26:06#0,あとは
morpheme,11#26:08#0,当然ですけど次にまたわが出てきたら
morpheme,11#26:10#0,もうそれで打ち止めなわけですから
morpheme,11#26:12#0,本当にずっとね
morpheme,11#26:14#0,グローバル変数みたいに
morpheme,11#26:16#0,5分辺くらいまで
morpheme,11#26:18#0,わが廃話が主題やり続けるんですけど
morpheme,11#26:20#0,そこまでのことが
morpheme,11#26:22#0,頻繁に起きてるわけではないと思うんですけどね
morpheme,11#26:24#0,言語設計的にそうなっちゃう
morpheme,11#26:26#0,そういうこと?
morpheme,11#26:28#0,明示しないでグローバル変数にできる
morpheme,11#26:30#0,ずっと続いてしまう可能性がある
morpheme,11#26:32#0,という言語設計がポンコツなんですよ
morpheme,11#26:34#0,誰がポンコツやねん
morpheme,11#26:36#0,いやいやそうなんですよ
morpheme,11#26:38#0,それはプログラミング言語的には良くない
morpheme,11#26:40#0,グローバル変数にならないように
morpheme,11#26:42#0,設計しないといけない
morpheme,11#26:44#0,プログラミング言語は言語じゃないから
morpheme,11#26:46#0,それも難しい議論ですね
morpheme,11#26:48#0,一緒にしないでくれよ
morpheme,11#26:50#0,プログラミング言語は言語じゃない
morpheme,11#26:52#0,数式ですよね
morpheme,11#26:54#0,そうか
morpheme,11#26:56#0,言語じゃないですよ
morpheme,11#26:58#0,言語の定義ってなんなんすか
morpheme,11#27:00#0,無限に話し続いていくやつ
morpheme,11#27:02#0,無限に話し続いていくやつ
morpheme,11#27:04#0,プログラミング言語との違いは
morpheme,11#27:06#0,いろいろ聞きますけど
morpheme,11#27:08#0,単語はありますか?
morpheme,11#27:10#0,単語はあるんじゃないですか?
morpheme,11#27:12#0,単語はあるんじゃないですか?
morpheme,11#27:14#0,単語はありますか?
morpheme,11#27:16#0,もうちょっと正確に
morpheme,11#27:18#0,携帯素と言うんですけど
morpheme,11#27:20#0,文章を区切っていって
morpheme,11#27:22#0,最小限の意味単位はありますか?
morpheme,11#27:24#0,それはあります
morpheme,11#27:26#0,並べる規則は?
morpheme,11#27:28#0,並べる規則もあると言えるんじゃないですか?
morpheme,11#27:30#0,ありますか
morpheme,11#27:32#0,あとはそうだな
morpheme,11#27:36#0,そこは確かに文法
morpheme,11#27:38#0,言語っぽい
morpheme,11#27:40#0,言語って言葉と呼ばれる由縁ですよね
morpheme,11#27:42#0,ただこれって別にね
morpheme,11#27:44#0,数式も同じですからね
morpheme,11#27:46#0,1っていう数のことで
morpheme,11#27:48#0,プラスっていうのは
morpheme,11#27:50#0,それを足し合わせるっていうことで
morpheme,11#27:52#0,だから極端すれば
morpheme,11#27:54#0,数式と言語の違いになってくる
morpheme,11#27:56#0,なんですかね
morpheme,11#27:58#0,言語って基本的に
morpheme,11#28:00#0,文字がない言語はあっても
morpheme,11#28:02#0,音がない言語は基本的には
morpheme,11#28:04#0,主話とかありますけど
